filename,title
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1431.tif,Several parking lots are surrounded by white buildings like flowers.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3019.tif,there is a pond with green water surrounded by trees and some houses .
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3019.tif,Here is a round triangular Lake built along a road tree and a house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3019.tif,"This is a circular triangular lake with roads, trees and houses along the way."
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3019.tif,The river passed through the bushes as if it had cut a cake.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_3019.tif,Here is a triangular lake rounded with tree roads and houses built long.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2436.tif,Many buildings have many green trees around the park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2436.tif,"The park is located in an open space between a rich town, lush plants, a playground and a downtown."
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2436.tif,Densely populated areas are residential areas.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2436.tif,Many buildings surround a park with many green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2436.tif,The red track separates the baseball field from the gray house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2587.tif,All parking spaces in the parking lot are marked with a yellow slam.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2587.tif,Every parking lot has yellow parking spaces.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2587.tif,Many trees have been planted around the factory.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2587.tif,There's a yellow parking lot.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2587.tif,All the parking spaces in the parking lot are marked with yellow slab.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3637.tif,There are many green trees and baseball fields in the school.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3637.tif,"Several school buildings, playgrounds and luxuriant plants form a beautiful and quiet school."
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3637.tif,"Several teaching buildings, playgrounds and lush plants form a beautiful and quiet school."
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3637.tif,There are many green trees and baseball fields in the school.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3637.tif,There are many green trees and baseball fields in the school.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3588.tif,There are two roads to the red earth.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3588.tif,The river flows through a wide area of land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3588.tif,The river flows through the vast land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3588.tif,The river flows through vast land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3588.tif,This broad river has many small tributaries.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1587.tif,a large area of agricultural land along the river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1587.tif,There is a big building near the pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1587.tif,it is an irregular desert .
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1587.tif,it is an irregular desert .
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1587.tif,it is an irregular desert .
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3063.tif,The red roofed resort has some swimming pools at the top.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3063.tif,There are many boats in the port.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3063.tif,This is especially busy square.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3063.tif,There are many ships in the port.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3063.tif,There are many ships in the port.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3892.tif,The Yellow Beach is near a big pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3892.tif,Next to the long river flowing.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3892.tif,a white circle center building is near some green trees and two lines of cars .
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3892.tif,Next to it is a long river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3892.tif,The lawn is green on both sides of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1464.tif,Trees are planted on both sides of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1464.tif,In the center of the square there is a bed with circular flowers.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1464.tif,A lot of houses have been built in this area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1464.tif,Some trees were planted on both sides of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1464.tif,we can see neatly arranged rows of houses with dark roofs devided by straight roads .
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4425.tif,It's a black and white pool. It's a car on the other side
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4425.tif,a lot of houses and trees are beside a lot of oil tanks .
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4425.tif,Many cars were parked on the side of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4425.tif,Many cars were parked on the side of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4425.tif,Tall trees have been planted in some fields.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1513.tif,Many people are walking along the street.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1513.tif,There are a lot of people on the road in wide angle.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1513.tif,The big one has a lot of people walking down the street.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1513.tif,In Desert Beira you can s e e a lake and an oasis fed by the lake.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1513.tif,a big yellow mountain.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2295.tif,Hut of residential area in forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2295.tif,Rows of reservoirs are arranged orderly on the lawn by the river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2295.tif,the cottages of the residential hideout in the forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2295.tif,a curved road stretches through this green peaceful community .
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2295.tif,A hut hidden in the forest
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2396.tif,There are many tall trees in the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2396.tif,There's a lot of cars on the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2396.tif,There are many trees on the high mountain.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2396.tif,Some rivers cross mountains.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2396.tif,A house was built on bare soil.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4535.tif,"There are paths, grass and trees."
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4535.tif,"There are roads, lawns and trees."
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4535.tif,A building near a white oval stadium.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4535.tif,"There are roads, grass and trees."
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4535.tif,There is a road by the river. There is a factory beside it. There are several cars beside two rows of trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3498.tif,The green stadium is surrounded by a red track.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3498.tif,There is a green tree
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3498.tif,"In this lush green forest, part of the Bank of the Yellow River is sand."
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3498.tif,The shore of this yellow river is partly sand in this lush green forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3498.tif,"Two parallel bridges are beside the river, with several green trees and some buildings on both sides."
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1103.tif,A corner of the city center.
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1103.tif,the building is round with a circle of green plants around it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1103.tif,The white central building is surrounded by green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1103.tif,A white central building is surrounded by green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1103.tif,You can see ground track near several black square buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2278.tif,Many cars parked around the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2278.tif,a dark green variety of plants.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2278.tif,Green and white fields are sidewalks.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2278.tif,"There were two white buildings near a fork on the road, and the cars were parked under"
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2278.tif,A bunch of cars parked around the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4161.tif,There is a stadium between the road and the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4161.tif,There is a stadium between a street and the stadium.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4161.tif,There is a playground between the street and the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4161.tif,here lies a large oval stadium with soccer field and running trackes inside it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4161.tif,There is a stadium between the road and the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3854.tif,This is a sewage treatment plant.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3854.tif,Many trees are planted around the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3854.tif,a large number of trees have been planted around the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3854.tif,A large number of trees were planted at the REDOR's house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3854.tif,The curved viaduct is connected to a straight line through a ramp.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2199.tif,There is a hill on the brown bare ground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2199.tif,This magnificent soccer stadium has a huge white roof covering its bleach.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2199.tif,There were a lot of cars parked near a huge white industrial area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2199.tif,Many buildings are on two sides of a park with many green trees and an irregular pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2199.tif,"Between the dense square buildings and the farmland, rows of blue and orange roofed factories can be seen."
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2519.tif,There are many red roof houses around the park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2519.tif,There are many red roofed houses around the park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2519.tif,Six rectangular ponds are close to roads and green grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2519.tif,There are many red houses around the park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2519.tif,There was a car parked in a rectangular house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4201.tif,This is a round white stadium in other buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4201.tif,Several buildings and parking lots near the viaduct.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4201.tif,The factory of blue and green roof is sandwiched between the river and the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4201.tif,The opposite square surrounded by radial trees includes a question mark-shaped flower bed.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4201.tif,There's a white stadium round here among other buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3790.tif,The latticed church with a cyan cross roof is located between the two apartments.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3790.tif,a residential surrounded by so many dark green plants .
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3790.tif,a house in the middle while surrounded by many plants .
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3790.tif,Neat gray buildings lined up in a row
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3790.tif,is a residence with a bright brown house and land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2961.tif,a stadium with green site in the middle .
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2961.tif,"There are trains, trains, buildings, grass and cars."
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2961.tif,Khaki Barlands are around a green fan pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2961.tif,"Brown and gray land, white buildings and pipes."
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2961.tif,Khaki Barelands are to the REDOR of a broad-shaped green lagoon.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2264.tif,He is a densely populated area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2264.tif,Many houses were built on the ground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2264.tif,There is a factory near a road and a forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2264.tif,The river flows through the Vast Earth.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2264.tif,There are many buildings near a winding river in the industrial area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3545.tif,There is a big stone in the big river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3545.tif,There's a river to the REDOR of the Vast Park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3545.tif,Some big stones are in the big river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3545.tif,There are two playgrounds on this ground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3545.tif,Some large stones are in the Great River.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1751.tif,Dark green farmland between moss green trees and some white ones.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1751.tif,there is a dark green farmland among some light green ones .
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1751.tif,There are two broad ways in the church.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1751.tif,Here you can see dark green fields mixed with bald ones next to the green field.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1751.tif,"Here, we can see the dark green fields mixed with the bare fields, next to the light green fields."
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2890.tif,Some green trees are around the square pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2890.tif,There is a straight road beside the eight white oil drums.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2890.tif,Some green trees are around a square pond.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2890.tif,Some buildings are surrounded by green meadows and barley.
/xiaolin/xyq/RS/Datasets/RSITMD/images/pond_2890.tif,There are many trees in the stadium.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2741.tif,we can see a football field near some buildings .
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2741.tif,There is a house and a swimming pool in the woods.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2741.tif,Many vehicles are close to green streets.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2741.tif,The playground is between the two teaching buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2741.tif,a dozen of storage tanks are surrounded by paths and two rows of houses .
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4472.tif,It looks like some small oil refineries.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4472.tif,Seven reservoirs are close to the green grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4472.tif,Seven storage tanks near the green grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4472.tif,Seven storage tanks are near the green grass.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4472.tif,A white circular building near an intersection.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3186.tif,The farmland that is green and cream looks like a chess board.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3186.tif,the sea is green a few cars to stop the ship at sea .
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3186.tif,An irregular pond is near the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3186.tif,Some factory buildings are near the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/port_3186.tif,Perpendicular to the pasture with vertical stripes.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2355.tif,part of mountain while with many moss green plants on it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2355.tif,a little white snow and some sparse plants on the mountain .
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2355.tif,this is a tract of bareland with some striped trace and two rectangular mounds .
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2355.tif,Light brown land and some plants and some of the mountains.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2355.tif,Part of the mountain with light brown land and some plants.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3734.tif,campus green trees a lot .
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3734.tif,The dense houses are close together.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3734.tif,I planted several trees on the lawn.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3734.tif,Unequal distribution of land
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3734.tif,These two large buildings are close to the railway.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_998.tif,the broad road is across the stretch of river like a boomerang .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_998.tif,The port with two sea balls is built on the coast of the city with compact moored boats.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_998.tif,the bridge as a freeway links two villages .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_998.tif,a prosperous city area is seperated by a curved river with a bustling wide bridge connecting them .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_998.tif,several buildings and some green trees are in two sides of a river with several cars on it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2321.tif,Four cars parked in a medium-sized residential area and fork of the road
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2321.tif,Four cars were parked in a medium-sized residential area with a fork in the road
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2321.tif,"Oval building, with oval red and square green space."
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2321.tif,It is beautiful squre with trees lined trees planted here.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2321.tif,"Four cars parked in a medium-sized residential area, and a fork in the Road"
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_949.tif,some planes are sparsely parked in an airport with many runways .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_949.tif,some people are walking on the bridge and several boats are sailing or parked in the river .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_949.tif,a bridge connects the habors traversing the river .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_949.tif,a bridge with passengers on it spans the river which has several boats on it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_949.tif,the river is blue and the trees are green .
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3926.tif,Six tall buildings surrounded by elliptical plant belts.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3926.tif,"A wide, bustling road runs through the residential area."
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3926.tif,A dark yellow room was lined with trees
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3926.tif,There are more cars parking on one side of the Plaza building than on the other.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3926.tif,A yellow covered house is located in the middle of the lawn.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1472.tif,Many cars were parked outside the stadium.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1472.tif,Many cars stop at the side of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1472.tif,Many cars are parked next to the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1472.tif,A lot of people are on the street.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1472.tif,Many cars are parked on the side of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2735.tif,Two basketball venues are near the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2735.tif,There are three basketball courts near the basketball court.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2735.tif,Three basketball courts are near a playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2735.tif,All three basketball courts are near the park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2735.tif,There are three basketball courts near the park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4478.tif,The color of the pond is black and green.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4478.tif,Four white tanks near the bare ground junction.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4478.tif,Four white tanks approach a bare land intersection.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4478.tif,The viaduct forms an ellipse on a curved road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4478.tif,a house with a grey roof on a big ranch.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2354.tif,The church with the blue roof in the middle.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2354.tif,"The mountain has some forests, while the rest is bare."
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2354.tif,The brush looks very energetic.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2354.tif,"There are mountains, forests and other areas."
/xiaolin/xyq/RS/Datasets/RSITMD/images/mountain_2354.tif,The Mountain contains some forests while the other area is bald.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2573.tif,An island surrounded by water has a blue pond
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2573.tif,"On an island surrounded by water, there is a blue pond"
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2573.tif,On an island surrounded by water there is a blue pond
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2573.tif,a relatively small port.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2573.tif,"There is an island in the pond in the park, surrounded by green trees."
/xiaolin/xyq/RS/Datasets/RSITMD/images/railwaystation_3302.tif,There is a swimming pool next to the grey roof.
/xiaolin/xyq/RS/Datasets/RSITMD/images/railwaystation_3302.tif,There is a lot of traffic on the road near the railway station.
/xiaolin/xyq/RS/Datasets/RSITMD/images/railwaystation_3302.tif,The red train on the tracks.
/xiaolin/xyq/RS/Datasets/RSITMD/images/railwaystation_3302.tif,Tree lines were planted along the river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/railwaystation_3302.tif,There are many vehicles on the road near the railway station.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3745.tif,There is a densely populated area near the school.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3745.tif,The two tennis courts are next to the stadium around the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3745.tif,Near densely populated schools
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3745.tif,Near the school is a densely populated area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3745.tif,Near the school is a densely populated area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1172.tif,A road passes through a yellow meadow dotted with green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1172.tif,There is a stadium in the park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1172.tif,An oval building located in the center of the ground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1172.tif,The wasteland near the playground
/xiaolin/xyq/RS/Datasets/RSITMD/images/church_1172.tif,There are many houses
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1348.tif,These factory buildings are very wonderful.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1348.tif,Between the two roads is the business district with several skyscrapers.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1348.tif,a white circle center building is surrounded by several parking lots and some sparsely distributed green trees .
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1348.tif,Advertisements are on several streets beside the highway.
/xiaolin/xyq/RS/Datasets/RSITMD/images/commercial_1348.tif,A large tree was planted in the harbor.
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_4664.tif,The red tail and the green river parked beside the white building beside the highway.
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_4664.tif,The red-tailed plane stopped at the side of the road and beside the white building beside the green river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_4664.tif,"A red-tailed plane was parked next to a white building, next to a green street and river."
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_4664.tif,near the lake is a house with brown roof.
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_4664.tif,several buildings and many green trees are near a pond .
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3640.tif,"The campus consists of various buildings and amusement parks, which are integrated with luxuriant plants."
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3640.tif,A huge white building in the sun behind the forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3640.tif,many residential with residential beside in it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3640.tif,there is layer upon layer of peaks and knolls in the desert .
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3640.tif,"The campus consists of various buildings and amusement parks, which are integrated with luxuriant plants."
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_888.tif,The straight bridge spans the light green river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_888.tif,Green water and green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_888.tif,There is a scale model of black fish shaped like desert.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_888.tif,There is a plant belt in the middle of the bridge.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_888.tif,the off white desert has some relic .
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4078.tif,"On the right-hand side of the square, there was a circle with six strips of vegetation spreading across the belt"
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4078.tif,This is a round square of a downtown town surrounded by six roads decorated with lush plants.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4078.tif,"This is a circular square in the center of the city, surrounded by six roads and surrounded by lush plants."
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4078.tif,"In the middle of the square is a circular belt of plants, from which six gray roads extend"
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_4078.tif,"Right in the center of the square was a circle with a belt of plants, from which six grey streets extended"
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3606.tif,There are lots of greenbelts and houses in it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3606.tif,This is an oval stadium surrounded by blue stands.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3606.tif,There are lots of greenbelts and houses in it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3606.tif,a square baseball field located in a triangle lawn .
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3606.tif,There are lots of greenbelts and houses in it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/square_3976.tif,the round square is at the bank .
